Cust_ID,Name,Age,Gender,Location,Marital_Status,Education,Occupation,MOB,Income,Dependents,Digital_ind,Email,Phone,Address
1890,Customer 1890,60,Other,Bareilly,Separated,Vocational Training or Trade Certification,Fitness Trainer,162,962920,2,1,Customer 1890@gmail.com,+91 8461743640,
1891,Customer 1891,26,Other,Ranchi,Divorced,Doctorate Degree,Chef,164,4463036,4,1,Customer 1891@gmail.com,+91 0924155580,
1892,Customer 1892,70,Female,Kolkata,Divorced,Professional Degree,Tour Guide,231,4230344,3,0,Customer 1892@gmail.com,+91 5551211225,
1893,Customer 1893,47,Female,Raipur,Widower,High School Diploma,Security Guard,188,1768433,2,1,Customer 1893@gmail.com,+91 2339448329,
1894,Customer 1894,69,Other,Bhilai,Separated,Doctorate Degree,Professor,226,3173201,3,1,Customer 1894@gmail.com,+91 7472295201,
1895,Customer 1895,49,Male,Ludhiana,Widower,Bachelors Degree,Graphic Designer,209,1974758,0,1,Customer 1895@gmail.com,+91 7042142211,
1896,Customer 1896,47,Other,Mumbai,Married,Vocational Training or Trade Certification,Security Guard,146,4140681,1,1,Customer 1896@gmail.com,+91 5804937994,
1897,Customer 1897,54,Female,Vijayawada,Divorced,High School Diploma,Data Analyst,139,4036360,0,1,Customer 1897@gmail.com,+91 1104387426,
1898,Customer 1898,58,Male,Allahabad,Unmarried,High School Diploma,Accountant,229,4504383,4,0,Customer 1898@gmail.com,+91 1461615572,
1899,Customer 1899,64,Female,Shillong,Widower,Doctorate Degree,Carpenter,199,2044401,4,0,Customer 1899@gmail.com,+91 5009563779,
1900,Customer 1900,59,Male,Jabalpur,Married,Professional Degree,Civil Engineer,167,2665382,4,0,Customer 1900@gmail.com,+91 6122831198,
1901,Customer 1901,65,Other,Amritsar,Widower,Doctorate Degree,Doctor,13,536751,2,1,Customer 1901@gmail.com,+91 5125475021,
1902,Customer 1902,44,Other,Guwahati,Married,High School Diploma,Sports Coach,150,2970983,0,0,Customer 1902@gmail.com,+91 8086371407,
1903,Customer 1903,60,Male,Kolkata,Separated,Doctorate Degree,Doctor,170,1045635,3,0,Customer 1903@gmail.com,+91 0029256254,
1904,Customer 1904,54,Other,Chandigarh,Unmarried,High School Diploma,Delivery Person,38,4171659,1,0,Customer 1904@gmail.com,+91 3494533112,
1905,Customer 1905,66,Female,Faridabad,Divorced,Doctorate Degree,Human Resources Manager,36,3224551,3,0,Customer 1905@gmail.com,+91 5696228612,
1906,Customer 1906,70,Other,Delhi,Widower,Professional Degree,Farmer,129,60948,4,1,Customer 1906@gmail.com,+91 0432051181,
1907,Customer 1907,28,Other,Ghaziabad,Widower,High School Diploma,Fashion Designer,34,3297253,3,1,Customer 1907@gmail.com,+91 7085278494,
1908,Customer 1908,64,Male,Bhubaneswar,Unmarried,Doctorate Degree,Content Writer,172,3344297,4,0,Customer 1908@gmail.com,+91 5010043728,
1909,Customer 1909,48,Male,Rajkot,Divorced,Masters Degree,Photographer,92,193850,0,1,Customer 1909@gmail.com,+91 6056087095,
1910,Customer 1910,70,Male,Coconut Grove,Widower,Bachelors Degree,Banker,90,1934784,4,1,Customer 1910@gmail.com,+91 5106683738,
1911,Customer 1911,64,Male,Kochi,Unmarried,Bachelors Degree,Accountant,78,4001472,0,0,Customer 1911@gmail.com,+91 6544451819,
1912,Customer 1912,38,Male,Dehradun,Separated,Professional Degree,Sports Coach,41,3974706,3,1,Customer 1912@gmail.com,+91 3448681515,
1913,Customer 1913,45,Female,Faridabad,Married,Bachelors Degree,Accountant,48,333988,0,1,Customer 1913@gmail.com,+91 7196856197,
1914,Customer 1914,38,Male,Lucknow,Divorced,High School Diploma,Human Resources Manager,61,2077228,2,1,Customer 1914@gmail.com,+91 7006823511,
1915,Customer 1915,58,Other,Noida,Married,Masters Degree,Plumber,158,3005805,2,1,Customer 1915@gmail.com,+91 3197012994,
1916,Customer 1916,36,Female,Nagpur,Separated,Vocational Training or Trade Certification,IT Consultant,45,1092938,4,1,Customer 1916@gmail.com,+91 0016688774,
1917,Customer 1917,45,Other,Bhilai,Unmarried,Vocational Training or Trade Certification,Stockbroker,116,2811772,4,0,Customer 1917@gmail.com,+91 7348221998,
1918,Customer 1918,65,Male,Panaji,Separated,High School Diploma,Chef,3,4400274,1,0,Customer 1918@gmail.com,+91 1067318177,
1919,Customer 1919,44,Male,Panaji,Unmarried,Bachelors Degree,Mechanical Engineer,16,4718990,0,1,Customer 1919@gmail.com,+91 1086140073,
1920,Customer 1920,44,Other,Shillong,Separated,High School Diploma,Plumber,169,459509,2,1,Customer 1920@gmail.com,+91 2728264931,
1921,Customer 1921,29,Other,Kochi,Divorced,Bachelors Degree,Data Analyst,17,2188650,2,1,Customer 1921@gmail.com,+91 0229395211,
1922,Customer 1922,27,Male,Coconut Grove,Separated,Professional Degree,Photographer,150,1828453,0,0,Customer 1922@gmail.com,+91 0833871435,
1923,Customer 1923,68,Male,Surat,Unmarried,High School Diploma,Human Resources Manager,29,3667100,0,0,Customer 1923@gmail.com,+91 5510366399,
1924,Customer 1924,25,Other,Kochi,Unmarried,Masters Degree,Data Analyst,166,3848062,1,1,Customer 1924@gmail.com,+91 4969137027,
1925,Customer 1925,42,Other,Raipur,Married,Vocational Training or Trade Certification,Accountant,136,1201605,4,1,Customer 1925@gmail.com,+91 7168936709,
1926,Customer 1926,30,Male,Raipur,Separated,High School Diploma,Investment Banker,44,1138278,2,1,Customer 1926@gmail.com,+91 8965275635,
1927,Customer 1927,33,Other,Pune,Separated,High School Diploma,Security Guard,126,3490691,4,0,Customer 1927@gmail.com,+91 4177285678,
1928,Customer 1928,31,Male,Dehradun,Separated,Masters Degree,Consultant,163,2276366,1,0,Customer 1928@gmail.com,+91 8568200014,
1929,Customer 1929,32,Female,Lucknow,Divorced,Doctorate Degree,Social Media Manager,167,3974167,1,1,Customer 1929@gmail.com,+91 1032432626,
1930,Customer 1930,58,Other,Shillong,Separated,Bachelors Degree,Housekeeper,80,3336406,0,1,Customer 1930@gmail.com,+91 7561776077,
1931,Customer 1931,31,Male,Amritsar,Separated,Doctorate Degree,Graphic Designer,185,3983457,1,0,Customer 1931@gmail.com,+91 1348567975,
1932,Customer 1932,67,Female,Faridabad,Divorced,High School Diploma,Nurse,202,4144172,0,1,Customer 1932@gmail.com,+91 4550274861,
1933,Customer 1933,25,Female,Thiruvananthapuram,Unmarried,Doctorate Degree,Accountant,173,4495464,3,1,Customer 1933@gmail.com,+91 7055548105,
1934,Customer 1934,47,Other,Nagpur,Widower,Doctorate Degree,Real Estate Agent,158,1556011,1,1,Customer 1934@gmail.com,+91 5253968525,
1935,Customer 1935,32,Female,Kanpur,Divorced,Bachelors Degree,Delivery Person,191,3497603,4,0,Customer 1935@gmail.com,+91 7745358664,
1936,Customer 1936,39,Other,Rajkot,Separated,Masters Degree,Architect,120,2908558,3,1,Customer 1936@gmail.com,+91 5748949303,
1937,Customer 1937,26,Other,Bhubaneswar,Divorced,Bachelors Degree,Real Estate Agent,218,4184422,1,0,Customer 1937@gmail.com,+91 6503401555,
1938,Customer 1938,55,Male,Ghaziabad,Separated,Doctorate Degree,Doctor,7,3683350,0,1,Customer 1938@gmail.com,+91 1090369882,
1939,Customer 1939,43,Male,Bhopal,Widower,Professional Degree,Tour Guide,126,3934995,4,1,Customer 1939@gmail.com,+91 9418239338,
1940,Customer 1940,62,Male,Ghaziabad,Married,Vocational Training or Trade Certification,Nurse,133,3889859,2,1,Customer 1940@gmail.com,+91 7286435659,
1941,Customer 1941,37,Male,Mysore,Unmarried,Professional Degree,Delivery Person,214,1402762,1,0,Customer 1941@gmail.com,+91 0531734346,
1942,Customer 1942,45,Male,Coconut Grove,Separated,Vocational Training or Trade Certification,Data Analyst,56,590243,0,0,Customer 1942@gmail.com,+91 0717029173,
1943,Customer 1943,53,Other,Allahabad,Divorced,Bachelors Degree,Architect,47,4768653,1,0,Customer 1943@gmail.com,+91 6951346847,
1944,Customer 1944,60,Male,Thiruvananthapuram,Widower,Masters Degree,Financial Planner,31,269709,2,0,Customer 1944@gmail.com,+91 3727150894,
1945,Customer 1945,52,Female,Allahabad,Divorced,Doctorate Degree,Chef,192,3970214,2,0,Customer 1945@gmail.com,+91 3630393427,
1946,Customer 1946,37,Female,Bhilai,Divorced,Doctorate Degree,Electrician,147,4146715,1,1,Customer 1946@gmail.com,+91 4997853755,
1947,Customer 1947,45,Female,Delhi,Separated,Masters Degree,Carpenter,118,4961485,3,1,Customer 1947@gmail.com,+91 3104234000,
1948,Customer 1948,50,Other,Jaipur,Divorced,Masters Degree,Lawyer,160,2651782,0,0,Customer 1948@gmail.com,+91 8828990643,
1949,Customer 1949,51,Other,Nashik,Separated,Masters Degree,Professor,113,4650722,0,1,Customer 1949@gmail.com,+91 2447960000,
1950,Customer 1950,40,Other,Bhubaneswar,Married,Vocational Training or Trade Certification,Nurse,175,4369458,4,0,Customer 1950@gmail.com,+91 0878568682,
1951,Customer 1951,45,Other,Faridabad,Unmarried,Doctorate Degree,Teacher,160,571577,1,0,Customer 1951@gmail.com,+91 9901823568,
1952,Customer 1952,49,Male,Patna,Separated,Vocational Training or Trade Certification,Nurse,172,1895764,0,0,Customer 1952@gmail.com,+91 9104721761,
1953,Customer 1953,48,Female,Bareilly,Divorced,Masters Degree,Writer,24,3883669,0,0,Customer 1953@gmail.com,+91 3347354206,
1954,Customer 1954,41,Male,Raipur,Widower,Masters Degree,Banker,46,689601,3,1,Customer 1954@gmail.com,+91 2332207306,
1955,Customer 1955,44,Other,Surat,Married,High School Diploma,Project Manager,51,3067972,2,0,Customer 1955@gmail.com,+91 8185930239,
1956,Customer 1956,25,Male,Nagpur,Widower,Doctorate Degree,Delivery Person,78,539269,4,0,Customer 1956@gmail.com,+91 6281558537,
1957,Customer 1957,47,Other,Surat,Divorced,High School Diploma,Nurse,141,436300,4,0,Customer 1957@gmail.com,+91 1224174511,
1958,Customer 1958,37,Male,Ranchi,Widower,Vocational Training or Trade Certification,Financial Planner,68,371011,0,0,Customer 1958@gmail.com,+91 5971129242,
1959,Customer 1959,27,Other,Jaipur,Divorced,High School Diploma,Security Guard,3,2450683,1,0,Customer 1959@gmail.com,+91 5471477540,
1960,Customer 1960,63,Male,Nagpur,Married,Professional Degree,Marketing Manager,77,4553625,2,1,Customer 1960@gmail.com,+91 7149059732,
1961,Customer 1961,54,Other,Vadodara,Widower,High School Diploma,Project Manager,5,1615175,0,1,Customer 1961@gmail.com,+91 8097356528,
1962,Customer 1962,63,Male,Jabalpur,Separated,Professional Degree,Carpenter,227,1291500,3,1,Customer 1962@gmail.com,+91 0259328860,
1963,Customer 1963,35,Female,Lucknow,Unmarried,High School Diploma,Hair Stylist,115,769744,1,0,Customer 1963@gmail.com,+91 6501510275,
1964,Customer 1964,63,Male,Bhubaneswar,Separated,Bachelors Degree,Fashion Designer,202,2373523,3,1,Customer 1964@gmail.com,+91 0866558496,
1965,Customer 1965,27,Other,Ludhiana,Married,Professional Degree,Financial Analyst,42,3460433,3,1,Customer 1965@gmail.com,+91 7903691535,
1966,Customer 1966,43,Male,Allahabad,Divorced,Bachelors Degree,Housekeeper,134,4485510,3,0,Customer 1966@gmail.com,+91 7827897871,
1967,Customer 1967,69,Female,Kolkata,Married,Doctorate Degree,Graphic Designer,86,4252776,3,0,Customer 1967@gmail.com,+91 7403719199,
1968,Customer 1968,46,Other,Jamshedpur,Divorced,Bachelors Degree,Photographer,159,2304905,4,1,Customer 1968@gmail.com,+91 7691553837,
1969,Customer 1969,60,Male,Jaipur,Widower,Doctorate Degree,Nurse,95,1938516,3,1,Customer 1969@gmail.com,+91 0126541635,
1970,Customer 1970,39,Male,Nagpur,Divorced,Doctorate Degree,Hair Stylist,72,4786316,0,1,Customer 1970@gmail.com,+91 1985747085,
1971,Customer 1971,47,Female,Chandigarh,Married,High School Diploma,Consultant,86,3057180,0,1,Customer 1971@gmail.com,+91 9543355606,
1972,Customer 1972,43,Female,Bhopal,Unmarried,Vocational Training or Trade Certification,Banker,31,343744,2,0,Customer 1972@gmail.com,+91 3051837829,
1973,Customer 1973,26,Female,Dehradun,Unmarried,Vocational Training or Trade Certification,Insurance Agent,195,4353869,0,0,Customer 1973@gmail.com,+91 8909717215,
1974,Customer 1974,70,Female,Hyderabad,Married,Doctorate Degree,Human Resources Manager,225,1484553,0,1,Customer 1974@gmail.com,+91 0063959357,
1975,Customer 1975,50,Other,Bhilai,Separated,Masters Degree,Teacher,73,4838213,3,0,Customer 1975@gmail.com,+91 9387126334,
1976,Customer 1976,39,Other,Pondicherry,Married,Bachelors Degree,Nurse,224,3088749,1,1,Customer 1976@gmail.com,+91 0023427683,
1977,Customer 1977,67,Other,Jamshedpur,Divorced,High School Diploma,Professor,136,2157118,1,0,Customer 1977@gmail.com,+91 1721290370,
1978,Customer 1978,31,Other,Jabalpur,Divorced,Bachelors Degree,Farmer,227,448343,3,0,Customer 1978@gmail.com,+91 8784990121,
1979,Customer 1979,45,Other,Ranchi,Married,Doctorate Degree,Banker,130,3698673,0,0,Customer 1979@gmail.com,+91 5694755363,
1980,Customer 1980,70,Other,Ludhiana,Widower,Vocational Training or Trade Certification,Businessman,146,20127,3,0,Customer 1980@gmail.com,+91 1391350643,
1981,Customer 1981,69,Other,Gwalior,Divorced,Masters Degree,Sales Executive,225,4693653,2,0,Customer 1981@gmail.com,+91 6843078643,
1982,Customer 1982,31,Other,Delhi,Separated,Doctorate Degree,Hair Stylist,108,791057,1,0,Customer 1982@gmail.com,+91 1794656515,
1983,Customer 1983,26,Other,Thiruvananthapuram,Separated,High School Diploma,Artist,184,4192691,4,1,Customer 1983@gmail.com,+91 5818745892,
1984,Customer 1984,63,Female,Vadodara,Divorced,High School Diploma,Hair Stylist,228,1460879,2,1,Customer 1984@gmail.com,+91 1785001723,
1985,Customer 1985,43,Male,Chennai,Separated,High School Diploma,Tour Guide,28,868685,4,0,Customer 1985@gmail.com,+91 1322519854,
1986,Customer 1986,65,Other,Chandigarh,Separated,Doctorate Degree,Data Analyst,231,4201866,1,0,Customer 1986@gmail.com,+91 0111088143,
1987,Customer 1987,56,Other,Dehradun,Unmarried,Masters Degree,Security Guard,231,615219,1,0,Customer 1987@gmail.com,+91 0052449661,
1988,Customer 1988,55,Male,Hyderabad,Married,High School Diploma,Graphic Designer,113,3488467,3,1,Customer 1988@gmail.com,+91 2252374246,
1989,Customer 1989,57,Other,Chandigarh,Divorced,Bachelors Degree,Event Planner,77,492216,2,0,Customer 1989@gmail.com,+91 6670686776,
1990,Customer 1990,32,Female,Mumbai,Married,Vocational Training or Trade Certification,Graphic Designer,162,1143122,1,1,Customer 1990@gmail.com,+91 3017466490,
1991,Customer 1991,33,Male,Visakhapatnam,Separated,Vocational Training or Trade Certification,Social Media Manager,32,3076867,4,0,Customer 1991@gmail.com,+91 2395395784,
1992,Customer 1992,29,Other,Jodhpur,Widower,Vocational Training or Trade Certification,Marketing Manager,234,48554,2,0,Customer 1992@gmail.com,+91 8271399854,
1993,Customer 1993,44,Male,Jodhpur,Married,Masters Degree,Artist,120,2906612,3,0,Customer 1993@gmail.com,+91 4056950222,
1994,Customer 1994,54,Other,Ahmedabad,Married,Professional Degree,Businessman,65,3148454,4,1,Customer 1994@gmail.com,+91 2868096665,
1995,Customer 1995,62,Other,Panaji,Married,High School Diploma,Housekeeper,149,376580,3,1,Customer 1995@gmail.com,+91 0916919371,
1996,Customer 1996,55,Other,Aurangabad,Widower,Masters Degree,Artist,125,1665902,1,1,Customer 1996@gmail.com,+91 3575633660,
1997,Customer 1997,59,Other,Dehradun,Married,Bachelors Degree,Chef,74,1843164,4,1,Customer 1997@gmail.com,+91 0989486764,
1998,Customer 1998,42,Female,Pondicherry,Married,Doctorate Degree,Financial Planner,146,3251415,1,0,Customer 1998@gmail.com,+91 9954519739,
1999,Customer 1999,30,Male,Vadodara,Married,Doctorate Degree,Content Writer,153,2340240,4,1,Customer 1999@gmail.com,+91 4122313829,
2000,Customer 2000,38,Male,Pune,Divorced,Bachelors Degree,Financial Analyst,53,4086691,0,1,Customer 2000@gmail.com,+91 4309511599,
2001,Customer 2001,43,Other,Kolkata,Widower,Vocational Training or Trade Certification,Security Guard,39,3168282,0,0,Customer 2001@gmail.com,+91 7615390019,
2002,Customer 2002,43,Male,Hyderabad,Widower,Doctorate Degree,Fashion Designer,5,2068247,0,1,Customer 2002@gmail.com,+91 3351061733,
2003,Customer 2003,29,Other,Nashik,Married,Masters Degree,Housekeeper,204,1825267,4,1,Customer 2003@gmail.com,+91 9736212048,
2004,Customer 2004,69,Male,Jamshedpur,Separated,Vocational Training or Trade Certification,Consultant,120,3288459,0,0,Customer 2004@gmail.com,+91 7678250413,
2005,Customer 2005,28,Other,Coconut Grove,Separated,Vocational Training or Trade Certification,IT Consultant,81,1134614,2,0,Customer 2005@gmail.com,+91 4521397638,
2006,Customer 2006,60,Female,Patna,Divorced,Masters Degree,Project Manager,81,2473483,2,1,Customer 2006@gmail.com,+91 4704241595,
2007,Customer 2007,32,Other,Chennai,Unmarried,Bachelors Degree,Stockbroker,6,3475407,1,1,Customer 2007@gmail.com,+91 6136661182,
2008,Customer 2008,36,Male,Kochi,Separated,High School Diploma,Sports Coach,70,4619357,4,1,Customer 2008@gmail.com,+91 5017905676,
2009,Customer 2009,48,Male,Lucknow,Divorced,Masters Degree,Architect,51,342563,3,1,Customer 2009@gmail.com,+91 0503917508,
2010,Customer 2010,26,Other,Mumbai,Married,Bachelors Degree,Consultant,202,504315,1,0,Customer 2010@gmail.com,+91 8266253949,
2011,Customer 2011,48,Other,Jodhpur,Divorced,Bachelors Degree,Hair Stylist,218,1516561,2,0,Customer 2011@gmail.com,+91 5479046603,
2012,Customer 2012,39,Male,Ahmedabad,Divorced,Bachelors Degree,Event Planner,111,2833624,4,0,Customer 2012@gmail.com,+91 3918778881,
2013,Customer 2013,40,Other,Bhopal,Separated,Masters Degree,Civil Engineer,183,4807972,0,0,Customer 2013@gmail.com,+91 9508391299,
2014,Customer 2014,53,Other,Kanpur,Unmarried,Doctorate Degree,Chef,39,630098,4,1,Customer 2014@gmail.com,+91 2693113163,
2015,Customer 2015,70,Other,Gwalior,Married,High School Diploma,Insurance Agent,187,2776347,1,0,Customer 2015@gmail.com,+91 6166144133,
2016,Customer 2016,49,Female,Jamshedpur,Divorced,Masters Degree,Nurse,88,3770788,1,1,Customer 2016@gmail.com,+91 3363258601,
2017,Customer 2017,52,Other,Ludhiana,Unmarried,Doctorate Degree,Data Analyst,220,1831941,4,1,Customer 2017@gmail.com,+91 7411538303,
2018,Customer 2018,37,Male,Bhopal,Married,Professional Degree,Banker,55,1596440,4,0,Customer 2018@gmail.com,+91 4049112416,
2019,Customer 2019,31,Male,Coimbatore,Widower,Professional Degree,Lawyer,235,495680,2,1,Customer 2019@gmail.com,+91 1471432574,
2020,Customer 2020,58,Other,Kolkata,Separated,Professional Degree,Consultant,114,3670153,0,1,Customer 2020@gmail.com,+91 5676751157,
2021,Customer 2021,55,Other,Hyderabad,Widower,Vocational Training or Trade Certification,Chef,160,2400247,0,1,Customer 2021@gmail.com,+91 6357812820,
2022,Customer 2022,43,Female,Jodhpur,Widower,High School Diploma,Real Estate Agent,222,3963000,2,1,Customer 2022@gmail.com,+91 9447657201,
2023,Customer 2023,25,Female,Kochi,Separated,Masters Degree,Real Estate Agent,187,339557,4,1,Customer 2023@gmail.com,+91 3246055765,
2024,Customer 2024,25,Female,Kanpur,Widower,Bachelors Degree,Fashion Designer,201,3310937,1,0,Customer 2024@gmail.com,+91 9960633711,
2025,Customer 2025,42,Female,Bhubaneswar,Separated,Professional Degree,Insurance Agent,92,20618,2,1,Customer 2025@gmail.com,+91 9244639711,
2026,Customer 2026,49,Female,Rajkot,Divorced,Vocational Training or Trade Certification,Stockbroker,51,1580125,4,1,Customer 2026@gmail.com,+91 7111589201,
2027,Customer 2027,28,Female,Aurangabad,Married,Bachelors Degree,Accountant,165,835289,0,0,Customer 2027@gmail.com,+91 1251615822,
